fire, fire disaster	火災	[sound:3124.mp3]	Japanese_Culture_Class_#25_-_Disaster_Prevention_Day vocabulary
The Great Kanto Earthquake	関東大震災	[sound:3123.mp3]	Japanese_Culture_Class_#25_-_Disaster_Prevention_Day vocabulary
drill	訓練	[sound:3122.mp3]	Japanese_Culture_Class_#25_-_Disaster_Prevention_Day vocabulary
heavy rain	豪雨	[sound:3131.mp3]	Japanese_Culture_Class_#25_-_Disaster_Prevention_Day vocabulary
cake cutting	ケーキカット	[sound:3440.mp3]	Japanese_Culture_Class_#26_-_Getting_Married_III vocabulary
candle service	キャンドルサービス	[sound:3441.mp3]	Japanese_Culture_Class_#26_-_Getting_Married_III vocabulary
wedding reception	披露宴	[sound:3558.mp3]	Japanese_Culture_Class_#26_-_Getting_Married_III vocabulary
Respect for the Aged Day	敬老の日	[sound:3132.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
fine health	健康	[sound:3140.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
to celebrate	祝う	[sound:3139.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
country with long-living people	長寿国	[sound:3138.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
long life	長寿	[sound:3137.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
to respect	敬う	[sound:3136.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
elderly people	老人	[sound:3135.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
national holiday	祝日	[sound:3134.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
citizen	国民	[sound:3133.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
public welfare	福祉	[sound:3141.mp3]	Japanese_Culture_Class_#27_-_Respect-for-the-Aged_Day vocabulary
Health and Sports Day	体育の日	[sound:3902.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
Happy Monday System	ハッピーマンデー制度	[sound:3903.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
sports festival	運動会	[sound:3904.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
box lunch	お弁当	[sound:3905.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
cavalry battle	騎馬戦	[sound:3906.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
tug of war	綱引き	[sound:3907.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
crown prince	皇太子	[sound:3908.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
crown princess	皇太子妃	[sound:3909.mp3]	Japanese_Culture_Class_#28_-_Health_and_Sports_Day vocabulary
ghost	お化け	[sound:4062.mp3]	Japanese_Culture_Class_#29_-_National_Culture_Day/Halloween vocabulary
culture medal	文化勲章	[sound:4063.mp3]	Japanese_Culture_Class_#29_-_National_Culture_Day/Halloween vocabulary
culture	文化	[sound:4064.mp3]	Japanese_Culture_Class_#29_-_National_Culture_Day/Halloween vocabulary
medal, decoration	勲章	[sound:4065.mp3]	Japanese_Culture_Class_#29_-_National_Culture_Day/Halloween vocabulary
celebration of child’s third fifth and seventh years	七五三	[sound:4128.mp3]	Japanese_Culture_Class_#30_-_Shichi_Go_San vocabulary
kimono	着物	[sound:4129.mp3]	Japanese_Culture_Class_#30_-_Shichi_Go_San vocabulary
hakama	袴	[sound:4130.mp3]	Japanese_Culture_Class_#30_-_Shichi_Go_San vocabulary
Japanese formal coat	羽織	[sound:4131.mp3]	Japanese_Culture_Class_#30_-_Shichi_Go_San vocabulary
kimono sash	帯	[sound:4132.mp3]	Japanese_Culture_Class_#30_-_Shichi_Go_San vocabulary
longevity candy	千歳飴	[sound:4133.mp3]	Japanese_Culture_Class_#30_-_Shichi_Go_San vocabulary
Labour Thanksgiving Day	勤労感謝の日	[sound:4411.mp3]	Japanese_Culture_Class_#31_-_Labor_Thanksgiving_Day vocabulary
New Harvest Festival	新嘗祭	[sound:4412.mp3]	Japanese_Culture_Class_#31_-_Labor_Thanksgiving_Day vocabulary
labor	勤労	[sound:4413.mp3]	Japanese_Culture_Class_#31_-_Labor_Thanksgiving_Day vocabulary
thanks, gratitude	感謝	[sound:4414.mp3]	Japanese_Culture_Class_#31_-_Labor_Thanksgiving_Day vocabulary
Emperor's Birthday	天皇誕生日	[sound:4555.mp3]	Japanese_Culture_Class_#33_-_The_Emperor’s_Birthday vocabulary
Emperor of Japan	天皇	[sound:4556.mp3]	Japanese_Culture_Class_#33_-_The_Emperor’s_Birthday vocabulary
His Majesty the Emperor	天皇陛下	[sound:4557.mp3]	Japanese_Culture_Class_#33_-_The_Emperor’s_Birthday vocabulary
long life	万歳	[sound:4558.mp3]	Japanese_Culture_Class_#33_-_The_Emperor’s_Birthday vocabulary
Christmas	クリスマス	[sound:4581.mp3]	Japanese_Culture_Class_#34_-_Merry_Christmas! vocabulary
Merry Christmas!	メリー・クリスマス！	[sound:4582.mp3]	Japanese_Culture_Class_#34_-_Merry_Christmas! vocabulary
Christmas cake	クリスマスケーキ	[sound:4583.mp3]	Japanese_Culture_Class_#34_-_Merry_Christmas! vocabulary
illumination	イルミネイション	[sound:4584.mp3]	Japanese_Culture_Class_#34_-_Merry_Christmas! vocabulary
lucky bag, grab bag	福袋	[sound:4560.mp3]	Japanese_Culture_Class_#35_-_Fukubukuro vocabulary
seasonal food	季節の食べ物	[sound:4565.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
pounded fish cake	はんぺん	[sound:4575.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
Japanese white radish	大根	[sound:4574.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
Chinese cabbage	白菜	[sound:4573.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
potherb mustard	水菜	[sound:4572.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
Hokkaido style nabe with salmon	石狩なべ	[sound:4571.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
low, covered table placed over a hole in the floor	掘り炬燵	[sound:4570.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
table with a heater	炬燵	[sound:4569.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
sukiyaki	鋤焼き	[sound:4568.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
pot	鍋	[sound:4567.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
oyster	牡蠣	[sound:4566.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
food cart	屋台	[sound:4576.mp3]	Japanese_Culture_Class_#36_-_Let’s_Talk_Food vocabulary
major cleanup	大掃除	[sound:4561.mp3]	Japanese_Culture_Class_#37_-_Big_Clean-Up vocabulary
year-end party	忘年会	[sound:4564.mp3]	Japanese_Culture_Class_#37_-_Big_Clean-Up vocabulary
New Year's party	新年会	[sound:4799.mp3]	Japanese_Culture_Class_#38_-_New_Year’s_Party vocabulary
year-end party	忘年会	[sound:4800.mp3]	Japanese_Culture_Class_#38_-_New_Year’s_Party vocabulary
food served during the New Year's holiday	御節料理	[sound:4801.mp3]	Japanese_Culture_Class_#38_-_New_Year’s_Party vocabulary
Japanese drinking place	居酒屋	[sound:4802.mp3]	Japanese_Culture_Class_#38_-_New_Year’s_Party vocabulary
sumo wrestling	相撲	[sound:4990.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
sumo wrestler	力士	[sound:5028.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
more wins than losses	勝ち越し	[sound:5030.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
more losses than wins	負け越し	[sound:5031.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
arena	土俵	[sound:5032.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
sumo referee	行司	[sound:5033.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
sumo grand champion	横綱	[sound:5034.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
sumo wrestler of second highest rank	大関	[sound:5035.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
sumo wrestler of the third highest rank	関脇	[sound:5036.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
coach in professional sumo	親方	[sound:5027.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
sumo stable	部屋	[sound:4999.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
highest-ranking sumo division	幕内	[sound:4991.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
second highest sumo division	十両	[sound:4992.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
third highest sumo division	幕下	[sound:4993.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
third lowest division in sumo	三段目	[sound:4994.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
second lowest division in sumo	序二段	[sound:4995.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
lowest division in sumo	序ノ口	[sound:4996.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
weight-gaining stew for sumo	ちゃんこ鍋	[sound:4997.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
Japan Sumo Association (JSA)	日本相撲協会	[sound:4998.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
sumo wrestler of the fourth highest rank	小結	[sound:5037.mp3]	Japanese_Culture_Class_#40_-_Sumo vocabulary
child, children	わらし	[sound:4888.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
well, then, so, ok then	へば	[sound:5090.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
to get into, to enter, to join ; V1	入る	[sound:5089.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
good feeling, it feels nice	あんずましい （あずましい）	[sound:5088.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
and so, therefore	んだはんで	[sound:5087.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
I agree, that's true, yeah, right (this aizuchi shows agreement or acknowledges a fact)	んだ	[sound:5086.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
cold	しばれる	[sound:5085.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
very, much, really	たげ	[sound:5084.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
brand name of a special kind of pickle product made in Aomori Prefecture. 	津軽漬け	[sound:5083.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
go	行ぐ、　行く	[sound:5082.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
you (more polite than おめ)	な	[sound:5081.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
I, me	わ	[sound:5080.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
nothing much, nothing, never mind, nowhere, nada	なも	[sound:5079.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
like this, in this way, such	こった	[sound:5078.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
you, hey you! (coarse, rude, very familiar)	おめ	[sound:5077.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
later!  good bye!	まんず	[sound:5091.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 vocabulary
おめ、こった時間にどさ？	Hey you, where are you going at this hour?	[sound:0000028.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 dialogue
なも、わはわらしっこむが迎えに行ぐじゃ。なは？	Nowhere special.  I'm going to pick up my kid. How about you?	[sound:0000029.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 dialogue
わー津軽漬け買いさ行くじゃ。	I'm going to buy tsugaru-zuke.	[sound:0000030.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 dialogue
んだがー。今夜もたげしばれるな。	Oh, is that so?  It's really cold tonight too, ain't it?	[sound:0000031.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 dialogue
んだ。んだはんでわは早ぐ帰ってあんずましい湯さ入るじゃ。へば、まんず！	Yeah, it is.  So I'm going home early, and I'll take a nice bath.  So, later!	[sound:0000032.mp3]	Japanese_Culture_Class_#41_-_Aomori-ben_#1 dialogue
how much (does it cost)?	なんぼ	[sound:5066.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
choose! decide!	決める	[sound:5075.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
expresses disgust or annoyance	かちゃくちゃ！	[sound:5074.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
well, ok, then, so	へば	[sound:5073.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
high, expensive	たけぇ	[sound:5072.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
how's this? what do you think of this?	どんだ？	[sound:5071.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
in that case, so, ok	せば	[sound:5070.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
is that so? really?	んだが	[sound:5069.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
mother （お母ちゃん）	かっちゃ	[sound:5068.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
how have you been? what's up?	どしちゃー？	[sound:5067.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
do own's best, try one's hardest, persevere	けっぱる	[sound:5076.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 vocabulary
お、どしちゃー？何しちゅんず？	Hey, how've you been?  Whacha doin'?	[sound:0000033.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
わ、かっちゃの誕生日プレゼント買わねばまいね。	I have to buy a gift for my mother's birthday.	[sound:0000034.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
んだが。せば一緒に探してけら。これどんだ？	Oh yeah?  In that case, I'll help you look!  How's this one?	[sound:0000035.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
なんぼ？3000円が。たけえな、どすべ?	How much is it? 3000 Yen.  It's expensive...  What should I do?	[sound:0000036.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
へばこれは？	Then how about this one?	[sound:0000037.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
そいはいぐねな。あ、どすべ、どすべ・・・	That's no good.  Ahh, what should i do? What should i do?	[sound:0000038.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
わいー！かちゃくちゃね！おめはやぐ決めろじゃ！どんだんず！わ、もう行ぐはんで。おめ一人でけっぱれ。	Jeez, you're getting on my nerves.  Hurry up and decide.  Fine. I'm outta here.  You're on your own.  Good luck!	[sound:0000039.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
んだが。	So that's how it is....	[sound:0000040.mp3]	Japanese_Culture_Class_#42_-_Aomori-ben_#2 dialogue
oh no, oh man (slang)	やばい	[sound:5107.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
Hirosaki Park	弘前公園	[sound:5529.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
garlic	にんにく	[sound:5528.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
apple	林檎	[sound:5527.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
yeah, I agree, yes （そうだね・sō da ne）	んだ	[sound:5121.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
what should I do?	どせば	[sound:5120.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
what should I do?	どすべ	[sound:5119.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
to be scolded, to be chewed out	叱られる	[sound:5118.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
direction marking particle	さ	[sound:5117.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
mother （お母ちゃん・okāsan）	かっちゃ	[sound:5116.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
embarrassing, shameful	めぐせ	[sound:5115.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
to throw away, throw out, get rid of	なげる	[sound:5113.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
no, bad, wrong （駄目・dame）	まいね	[sound:5112.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
like that, such, so, to such a degree	そった	[sound:5111.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
why	なして	[sound:5110.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
test score, grade	点数	[sound:5108.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
Hirosaki Castle	弘前城	[sound:5530.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 vocabulary
やべー。まだテストの点数悪がったじゃー。どすべ？	Oh man, my test score was bad again.  What should I do?	[sound:0000041.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 dialogue
なしてそったにまいね？	Why is that so bad?	[sound:0000042.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 dialogue
めぐせべよー。かっちゃさも叱られるんだね。どせば？	It's embarrassing!  And my mom will chew me out. What should I do?	[sound:0000043.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 dialogue
なげてまえば？	Why don't you throw it away?	[sound:0000044.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 dialogue
んだ。なげるわ。	Yeah, I'll throw it away!	[sound:0000045.mp3]	Japanese_Culture_Class_#45_-_Aomori_Dialect_3 dialogue
what's up? long time no see （どうしてる）	どしちゃ？	[sound:5128.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
no, not permitted （駄目）	まいね	[sound:5143.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
a particle that creates a volitional or conditional state	べ	[sound:5142.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
big (slang)	でかい	[sound:5141.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
because, since, as a result （から）	はんで	[sound:5140.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
to eat	食う	[sound:5139.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
food, meal	まま	[sound:5138.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
a lot, very, so much （いっぱい）	がっぱど	[sound:5137.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
scratch, maim	かっちゃく	[sound:5136.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
yeah, i see, that's right （そうだね）	んだ	[sound:5135.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
volitional of the copula （だろう・でっしょう）	んだべ	[sound:5134.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
I see  （そうか）	んだが	[sound:5133.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
doing （している）	しちゃ	[sound:5132.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
walk, stroll	散歩	[sound:5131.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
I, me （私）	わ	[sound:5130.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
what are you doing? （何してるの？）	何しちゅんず？	[sound:5129.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
really? oh yeah? （そうなんだ？）	んだのか	[sound:5144.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 vocabulary
　どしちゃ？何しちゅんず？	Wha's up?  Whatcha doin'?	[sound:0000046.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 dialogue
　わ、今、犬の散歩しちゃのよ。	I'm walking my dog.	[sound:0000047.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 dialogue
　んだが、なんぼめんこい犬っこだな。でけえ。	I see.  What a cute doggy!  He's big!	[sound:0000048.mp3]	Japanese_Culture_Class_#46_-_Aomori_Dialect_4 dialogue
